,HHID,Subward,SalienceIndex,Risk_Norm,CompositeRisk
413,2611013,2611,1.1550802139037435,0.16666666666666666,0.19251336898395724
414,2611014,2611,1.1555258467023173,0.16666666666666666,0.19258764111705287
415,2611015,2611,1.1501782531194296,0.16666666666666666,0.19169637551990493
416,2611016,2611,1.1568627450980393,-0.16666666666666666,-0.19281045751633988
417,2611017,2611,1.1479500891265597,-0.16666666666666666,-0.1913250148544266
418,2611018,2611,1.145276292335116,-0.3333333333333333,-0.38175876411170534
419,2611019,2611,1.1501782531194296,0.0,0.0
420,2611020,2611,1.1483957219251337,0.6666666666666666,0.7655971479500892
421,2611021,2611,1.1417112299465242,-0.5,-0.5708556149732621
422,2611024,2611,1.146613190730838,0.3333333333333333,0.3822043969102793
423,2611025,2611,1.1457219251336899,0.3333333333333333,0.3819073083778966
424,2611026,2611,1.1470588235294117,-0.5,-0.5735294117647058
425,2611027,2611,1.1475044563279857,-0.6666666666666666,-0.7650029708853238
426,2611028,2611,1.146613190730838,0.5,0.573306595365419
427,2611030,2611,1.146613190730838,0.0,0.0
428,2611032,2611,1.1475044563279857,0.16666666666666666,0.19125074272133094
429,2611033,2611,1.1483957219251337,0.5,0.5741978609625669
430,2611034,2611,1.1479500891265597,0.6666666666666666,0.7653000594177064
431,2611036,2611,1.1475044563279857,1.0,1.1475044563279857
432,2611037,2611,1.146613190730838,1.0,1.146613190730838
433,2611038,2611,1.1461675579322639,0.5,0.5730837789661319
434,2611039,2611,1.1479500891265597,0.3333333333333333,0.3826500297088532
435,2611040,2611,1.1475044563279857,1.0,1.1475044563279857
436,2611041,2611,1.1483957219251337,1.0,1.1483957219251337
437,2611042,2611,1.1515151515151516,0.5,0.5757575757575758
438,2611044,2611,1.1559714795008913,-0.16666666666666666,-0.19266191325014853
439,2611045,2611,1.1421568627450982,0.0,0.0
440,2611046,2611,1.1483957219251337,0.0,0.0
441,2611049,2611,1.143048128342246,0.8333333333333334,0.9525401069518717
442,2611051,2611,1.1546345811051693,0.5,0.5773172905525846
443,2611052,2611,1.1421568627450982,0.8333333333333334,0.9517973856209152
444,2611053,2611,1.1532976827094474,1.0,1.1532976827094474
445,2611054,2611,1.1421568627450982,0.0,0.0
446,2611056,2611,1.1510695187165776,0.5,0.5755347593582888
447,2611058,2611,1.1577540106951871,0.16666666666666666,0.19295900178253117
448,2611060,2611,1.145276292335116,0.3333333333333333,0.38175876411170534
449,2611061,2611,1.14349376114082,-1.0,-1.14349376114082
450,2611062,2611,1.144830659536542,-0.16666666666666666,-0.190805109922757
451,2611063,2611,1.144830659536542,0.0,0.0
452,2611064,2611,1.144830659536542,0.5,0.572415329768271
453,2611065,2611,1.145276292335116,0.6666666666666666,0.7635175282234107
454,2611067,2611,1.145276292335116,-0.16666666666666666,-0.19087938205585267
455,2611068,2611,1.1483957219251337,0.0,0.0
456,2611069,2611,1.14349376114082,0.8333333333333334,0.95291146761735
457,2611070,2611,1.1497326203208558,1.0,1.1497326203208558
458,2611071,2611,1.146613190730838,0.5,0.573306595365419
459,2611072,2611,1.143939393939394,0.3333333333333333,0.3813131313131313
460,2611073,2611,1.1519607843137256,0.6666666666666666,0.7679738562091504
461,2611074,2611,1.1470588235294117,0.3333333333333333,0.38235294117647056
462,2611075,2611,1.1506238859180036,-0.16666666666666666,-0.1917706476530006
463,2611076,2611,1.1519607843137256,0.5,0.5759803921568628
464,2611077,2611,1.142602495543672,0.5,0.571301247771836
465,2611078,2611,1.1443850267379678,0.6666666666666666,0.7629233511586452
466,2611080,2611,1.1479500891265597,-0.16666666666666666,-0.1913250148544266
467,2611081,2611,1.142602495543672,0.0,0.0
468,2611083,2611,1.143939393939394,-0.16666666666666666,-0.19065656565656566
469,2611084,2611,1.1492869875222818,-0.3333333333333333,-0.3830956625074272
470,2611085,2611,1.1510695187165776,0.16666666666666666,0.19184491978609625
471,2611086,2611,1.145276292335116,-0.16666666666666666,-0.19087938205585267
472,2611087,2611,1.146613190730838,0.8333333333333334,0.9555109922756982
473,2611088,2611,1.146613190730838,1.0,1.146613190730838
474,2611089,2611,1.1443850267379678,0.6666666666666666,0.7629233511586452
475,2611090,2611,1.1555258467023173,0.16666666666666666,0.19258764111705287
476,2611091,2611,1.1475044563279857,0.5,0.5737522281639929
477,2611092,2611,1.142602495543672,0.5,0.571301247771836
478,2611093,2611,1.14349376114082,0.3333333333333333,0.38116458704694
479,2611094,2611,1.143048128342246,-0.16666666666666666,-0.19050802139037432
480,2611095,2611,1.146613190730838,0.0,0.0
481,2611096,2611,1.1457219251336899,0.6666666666666666,0.7638146167557932
482,2611097,2611,1.145276292335116,0.5,0.572638146167558
483,2611098,2611,1.1475044563279857,0.3333333333333333,0.3825014854426619
484,2611099,2611,1.1408199643493762,-0.16666666666666666,-0.19013666072489602
485,2611100,2611,1.1470588235294117,0.3333333333333333,0.38235294117647056
486,2611101,2611,1.143939393939394,0.6666666666666666,0.7626262626262627
487,2611102,2611,1.1475044563279857,0.6666666666666666,0.7650029708853238
488,2611103,2611,1.14126559714795,0.5,0.570632798573975
489,2611104,2611,1.1524064171122996,-0.3333333333333333,-0.3841354723707665
490,2611105,2611,1.1479500891265597,0.3333333333333333,0.3826500297088532
491,2611106,2611,1.1470588235294117,0.6666666666666666,0.7647058823529411
492,2611109,2611,1.1475044563279857,0.6666666666666666,0.7650029708853238
493,2611110,2611,1.143939393939394,0.0,0.0
494,2611111,2611,1.146613190730838,0.3333333333333333,0.3822043969102793
495,2611114,2611,1.1470588235294117,0.6666666666666666,0.7647058823529411
496,2611115,2611,1.1461675579322639,1.0,1.1461675579322639
497,2611117,2611,1.1506238859180036,-0.16666666666666666,-0.1917706476530006
498,2611118,2611,1.146613190730838,0.3333333333333333,0.3822043969102793
499,2611119,2611,1.146613190730838,0.3333333333333333,0.3822043969102793
