,HHID,SalienceIndex,Risk_Norm,CompositeRisk
438,2611044,0.2692307692307692,-0.2857142857142857,-0.07692307692307691
439,2611045,0.8269230769230769,0.14285714285714285,0.11813186813186811
440,2611046,0.5769230769230769,-0.14285714285714285,-0.0824175824175824
441,2611049,0.7884615384615384,0.8571428571428571,0.6758241758241758
442,2611051,0.32692307692307687,0.5714285714285714,0.18681318681318676
443,2611052,0.8269230769230769,0.8571428571428571,0.7087912087912087
444,2611053,0.36538461538461536,1.0,0.36538461538461536
445,2611054,0.8269230769230769,0.0,0.0
446,2611056,0.46153846153846156,0.42857142857142855,0.1978021978021978
447,2611058,0.19230769230769235,0.2857142857142857,0.05494505494505495
448,2611060,0.6923076923076923,0.42857142857142855,0.2967032967032967
449,2611061,0.7692307692307693,-0.8571428571428571,-0.6593406593406593
450,2611062,0.7115384615384615,-0.14285714285714285,-0.10164835164835163
451,2611063,0.7115384615384615,0.14285714285714285,0.10164835164835163
452,2611064,0.7115384615384615,0.42857142857142855,0.3049450549450549
453,2611065,0.6923076923076923,0.7142857142857143,0.4945054945054945
454,2611067,0.6923076923076923,0.0,0.0
455,2611068,0.5769230769230769,0.0,0.0
456,2611069,0.7692307692307693,0.7142857142857143,0.5494505494505495
457,2611070,0.5192307692307692,1.0,0.5192307692307692
458,2611071,0.6346153846153846,0.5714285714285714,0.36263736263736257
459,2611072,0.7499999999999999,0.2857142857142857,0.21428571428571425
460,2611073,0.42307692307692313,0.7142857142857143,0.30219780219780223
461,2611074,0.6153846153846153,0.42857142857142855,0.2637362637362637
462,2611075,0.5,-0.2857142857142857,-0.14285714285714285
463,2611076,0.42307692307692313,0.42857142857142855,0.18131868131868134
464,2611077,0.8076923076923077,0.5714285714285714,0.4615384615384615
465,2611078,0.7307692307692307,0.7142857142857143,0.521978021978022
466,2611080,0.5769230769230769,-0.14285714285714285,-0.0824175824175824
467,2611081,0.8076923076923077,0.14285714285714285,0.11538461538461538
468,2611083,0.7499999999999999,0.0,0.0
469,2611084,0.5384615384615384,-0.14285714285714285,-0.07692307692307691
470,2611085,0.46153846153846156,0.14285714285714285,0.06593406593406594
471,2611086,0.6923076923076923,0.0,0.0
472,2611087,0.6346153846153846,0.8571428571428571,0.5439560439560439
473,2611088,0.6346153846153846,1.0,0.6346153846153846
474,2611089,0.7307692307692307,0.7142857142857143,0.521978021978022
475,2611090,0.28846153846153844,0.2857142857142857,0.0824175824175824
476,2611091,0.6153846153846153,0.2857142857142857,0.17582417582417578
477,2611092,0.8076923076923077,0.42857142857142855,0.34615384615384615
478,2611093,0.7692307692307693,0.42857142857142855,0.32967032967032966
479,2611094,0.7884615384615384,-0.14285714285714285,-0.11263736263736263
480,2611095,0.6346153846153846,-0.14285714285714285,-0.09065934065934064
481,2611096,0.673076923076923,0.5714285714285714,0.3846153846153846
482,2611097,0.6923076923076923,0.5714285714285714,0.3956043956043956
483,2611098,0.5961538461538461,0.2857142857142857,0.1703296703296703
484,2611099,0.8846153846153846,-0.14285714285714285,-0.12637362637362637
485,2611100,0.6346153846153846,0.42857142857142855,0.27197802197802196
486,2611101,0.7499999999999999,0.42857142857142855,0.32142857142857134
487,2611102,0.5961538461538461,0.7142857142857143,0.4258241758241758
488,2611103,0.8653846153846154,0.2857142857142857,0.24725274725274726
489,2611104,0.40384615384615385,-0.14285714285714285,-0.05769230769230769
490,2611105,0.5769230769230769,0.42857142857142855,0.2472527472527472
491,2611106,0.6153846153846153,0.5714285714285714,0.35164835164835156
492,2611109,0.5961538461538461,0.5714285714285714,0.3406593406593406
493,2611110,0.7499999999999999,0.14285714285714285,0.10714285714285712
494,2611111,0.6346153846153846,0.42857142857142855,0.27197802197802196
495,2611114,0.6153846153846153,0.42857142857142855,0.2637362637362637
496,2611115,0.6538461538461537,0.7142857142857143,0.467032967032967
497,2611117,0.4807692307692307,-0.2857142857142857,-0.13736263736263735
498,2611118,0.6346153846153846,0.14285714285714285,0.09065934065934064
499,2611119,0.6346153846153846,0.2857142857142857,0.18131868131868129
